warehouse number,warehouse_id,warehouse_address,cargo_arrival,shipment_errors,customer_rating,total_capacity,remaining_capacity,store_id,sku
10416,396485,,Flight,5,4,"7,000,000","7,000,000",244081,410791
10417,757808,,Flight,5,2,"5,500,000","5,500,000",550245,562837
10418,862873,,Flight,3,1,"4,100,000","4,100,000",512525,231004
10419,567059,,Flight,5,3,"2,300,000","2,300,000",554733,916981
10420,366412,,Flight,2,1,"4,800,000","4,800,000",515759,296222
10421,186682,,Flight,4,1,"8,500,000","8,500,000",678246,390843
10422,378691,,Flight,4,3,"6,700,000","6,700,000",382005,480804
10423,433576,,Flight,3,2,"3,900,000","3,900,000",956141,433992
10424,613684,,Flight,3,3,"7,400,000","7,400,000",154264,963262
10425,488393,,Flight,5,5,"1,100,000","1,100,000",439287,107047
10426,242246,,Flight,3,4,"6,600,000","6,600,000",411729,843122
10427,466293,,Flight,5,4,"7,000,000","7,000,000",227771,786298
10428,530098,,Flight,3,4,"6,400,000","6,400,000",408798,667826
10429,882335,,Flight,4,5,"3,800,000","3,800,000",944267,786586
10430,862268,,Ship,5,4,"9,600,000","9,600,000",974110,168835
10431,145668,,Ship,4,2,"9,600,000","9,600,000",102731,668725
10432,908651,,Ship,4,2,"2,200,000","2,200,000",648968,679521
10433,125764,,Ship,3,3,"8,500,000","8,500,000",951488,263393
10434,857027,,Ship,4,2,"7,200,000","7,200,000",799898,100903
10435,158489,,Ship,3,5,"2,000,000","2,000,000",706692,194424
10436,771271,,Ship,3,3,"9,200,000","9,200,000",150612,253410
10437,268580,,Ship,5,4,"8,300,000","8,300,000",213679,908521
10438,303619,,Ship,4,4,"6,400,000","6,400,000",113432,455438
10439,371273,,Ship,4,1,"3,000,000","3,000,000",104743,483966
10440,142764,,Ship,2,5,"5,700,000","5,700,000",420594,795371
10441,758093,,Ship,4,4,"8,000,000","8,000,000",641106,349566
10442,145976,,Ship,3,4,"9,200,000","9,200,000",447080,370122
10443,160561,,Ship,4,3,"3,300,000","3,300,000",980511,765800
10444,625950,,Ship,5,3,"3,300,000","3,300,000",174171,448424
10445,768522,,Ship,5,2,"9,000,000","9,000,000",351974,225364
10446,624588,,Ship,5,5,"6,400,000","6,400,000",415243,389963
10447,182071,,Ship,4,5,"6,200,000","6,200,000",484853,848736
10448,999327,,Ship,6,5,"7,700,000","7,700,000",138828,387494
10449,972217,,Ship,6,4,"9,700,000","9,700,000",899540,156064
10450,686331,,Ship,4,3,"5,400,000","5,400,000",428714,395077
10451,760034,,Ship,5,1,"5,600,000","5,600,000",648442,335206
10452,185220,,Ship,5,5,"7,100,000","7,100,000",972130,597462
10453,745209,,Ship,5,5,"8,800,000","8,800,000",156307,451878
10454,322261,,Ship,4,3,"5,300,000","5,300,000",409563,148747
10455,758457,,Ship,5,5,"6,100,000","6,100,000",496877,275520
10456,595687,,Ship,5,1,"6,800,000","6,800,000",538686,149546
10457,526885,,Ship,5,4,"4,600,000","4,600,000",344364,670538
10458,354513,,Ship,4,3,"8,600,000","8,600,000",161492,549956
10459,852369,,Ship,4,4,"3,600,000","3,600,000",580454,160362
10460,968556,,Ship,2,3,"4,000,000","4,000,000",743749,439604
10461,315544,,Ship,4,2,"4,700,000","4,700,000",315546,518565
10462,290734,,Ship,5,4,"7,900,000","7,900,000",420459,292981
10463,939976,,Ship,4,5,"2,600,000","2,600,000",734801,684837
10464,666514,,Ship,5,5,"3,900,000","3,900,000",196606,230490
10465,387201,,Ship,5,1,"1,800,000","1,800,000",977902,448744
10466,754511,,Ship,5,1,"4,400,000","4,400,000",648576,505116
10467,270847,,Ship,5,5,"8,800,000","8,800,000",153019,951909
10468,131804,,Ship,5,1,"1,200,000","1,200,000",848045,185768
10469,707083,,Ship,5,1,"6,700,000","6,700,000",443510,681316
10470,331801,,Ship,4,2,"2,600,000","2,600,000",444752,866904
10471,731636,,Ship,4,2,"2,000,000","2,000,000",166060,782634
10472,386339,,Ship,4,3,"2,000,000","2,000,000",808651,403190
10473,548444,,Ship,5,3,"8,000,000","8,000,000",639821,174858
10474,687981,,Ship,5,5,"8,200,000","8,200,000",887605,944918
10475,809109,,Ship,3,4,"2,300,000","2,300,000",855675,791339
10476,497620,,Ship,5,1,"7,100,000","7,100,000",946111,756294
10477,644135,,Ship,4,2,"2,600,000","2,600,000",278152,650147
10478,575827,,Ship,5,1,"9,400,000","9,400,000",952234,956350
10479,969713,,Ship,4,1,"9,300,000","9,300,000",426240,671446
10480,610499,,Ship,4,1,"4,500,000","4,500,000",132203,874046
10481,135550,,Ship,5,4,"1,000,000","1,000,000",326160,911159
10482,291428,,Ship,5,4,"4,900,000","4,900,000",728403,596314
10483,800044,,Ship,5,2,"7,100,000","7,100,000",658141,409060
10484,577546,,Ship,4,2,"5,500,000","5,500,000",646624,357421
10485,515083,,Ship,5,1,"4,200,000","4,200,000",745368,263985
10486,637147,,Ship,4,2,"8,600,000","8,600,000",877485,926112
10487,225912,,Ship,6,4,"2,000,000","2,000,000",234993,860390
10488,245484,,Ship,5,2,"6,700,000","6,700,000",932935,693840
10489,870697,,Ship,5,1,"1,000,000","1,000,000",392782,448084
10490,428499,,Ship,3,2,"1,300,000","1,300,000",733951,239600
10491,368478,,Ship,3,1,"2,800,000","2,800,000",675273,493083
10492,387224,,Ship,4,5,"8,100,000","8,100,000",848851,128165
10493,871995,,Ship,4,1,"2,200,000","2,200,000",243862,284652
10494,803957,,Ship,3,3,"4,500,000","4,500,000",788278,742797
10495,504656,,Ship,3,4,"1,700,000","1,700,000",264318,510473
10496,609481,,Ship,4,2,"1,900,000","1,900,000",270416,369126
10497,763598,,Ship,4,1,"6,900,000","6,900,000",371727,920518
10498,179798,,Ship,2,3,"2,500,000","2,500,000",869608,989976
10499,248381,,Ship,3,4,"7,100,000","7,100,000",879243,421048
10500,962390,,Ship,3,4,"2,800,000","2,800,000",565047,830555
10501,705908,,Ship,4,1,"8,800,000","8,800,000",575681,409868
10502,391663,,Ship,2,1,"6,700,000","6,700,000",706449,102452
10503,544324,,Ship,3,1,"9,200,000","9,200,000",397053,565273
10504,627152,,Ship,5,5,"1,800,000","1,800,000",343050,544648
10505,333371,,Ship,5,2,"5,600,000","5,600,000",145638,257011
10506,631218,,Ship,4,2,"7,100,000","7,100,000",390150,191354
10507,902904,,Ship,4,5,"4,400,000","4,400,000",974676,672897
10508,794579,,Ship,3,1,"1,900,000","1,900,000",872405,722816
10509,250188,,Ship,4,2,"5,200,000","5,200,000",165565,612050
10510,715449,,Ship,3,4,"6,600,000","6,600,000",896836,804835
10511,177672,,Ship,3,2,"7,300,000","7,300,000",844705,169218
10512,677736,,Ship,4,3,"4,400,000","4,400,000",365796,377514
10513,882305,,Ship,4,5,"7,600,000","7,600,000",686512,902685
10514,406461,,Ship,3,4,"4,000,000","4,000,000",298185,187394
10515,137594,,Ship,4,1,"3,000,000","3,000,000",624851,701348
10516,664110,,Ship,2,3,"1,300,000","1,300,000",117902,127347
10517,795150,,Ship,3,4,"4,200,000","4,200,000",385398,633425
10518,158670,,Ship,5,5,"4,600,000","4,600,000",501190,248294
10519,406302,,Ship,3,2,"6,400,000","6,400,000",886660,703768
10520,702076,,Ship,4,3,"5,600,000","5,600,000",199624,151198
10521,932275,,Ship,4,4,"1,200,000","1,200,000",905222,184672
10522,825683,,Ship,3,2,"3,900,000","3,900,000",988968,503882
10523,216269,,Road,3,5,"2,800,000","2,800,000",783214,882557
10524,211615,,Road,4,4,"7,800,000","7,800,000",282154,254043
10525,154621,,Road,3,5,"4,000,000","4,000,000",755570,930083
10526,391273,,Road,3,2,"8,300,000","8,300,000",678753,352810
10527,297973,,Road,4,1,"1,200,000","1,200,000",509037,184285
10528,591287,,Road,5,5,"9,500,000","9,500,000",956117,116559
10529,877653,,Road,6,1,"9,000,000","9,000,000",245892,645492
10530,480503,,Road,3,2,"1,200,000","1,200,000",783565,553899
10531,745908,,Road,3,5,"9,500,000","9,500,000",372653,789851
10532,267726,,Road,5,4,"2,500,000","2,500,000",895597,772044
10533,883226,,Road,5,2,"2,600,000","2,600,000",247686,332969
10534,341496,,Road,3,2,"9,000,000","9,000,000",576398,948584
10535,450907,,Road,5,1,"3,200,000","3,200,000",728387,956923
10536,950389,,Road,4,1,"6,500,000","6,500,000",347964,529314
10537,681200,,Road,4,3,"5,300,000","5,300,000",623978,102684
10538,276828,,Road,4,4,"9,300,000","9,300,000",416192,613038
10539,187513,,Road,3,2,"5,800,000","5,800,000",948906,516886
10540,672410,,Road,4,1,"5,300,000","5,300,000",644612,449293
10541,830127,,Road,3,5,"7,600,000","7,600,000",803473,341054
10542,542338,,Road,5,4,"1,200,000","1,200,000",748339,209198
10543,434201,,Road,3,4,"5,200,000","5,200,000",456985,544403
10544,187342,,Road,3,5,"5,200,000","5,200,000",648125,281534
10545,289256,,Flight,4,1,"7,800,000","7,800,000",629939,289028
10546,734865,,Flight,5,1,"5,000,000","5,000,000",628259,780324
10547,331013,,Flight,4,4,"3,700,000","3,700,000",454478,802959
10548,279762,,Flight,2,5,"4,800,000","4,800,000",551902,743408
10549,822431,,Flight,3,4,"6,900,000","6,900,000",612858,984450
10550,443535,,Flight,6,2,"2,200,000","2,200,000",591194,172904
10551,410330,,Flight,6,3,"6,700,000","6,700,000",550904,514630
10552,679698,,Flight,5,3,"9,100,000","9,100,000",405633,744087
10553,389551,,Flight,3,1,"8,100,000","8,100,000",249352,978845
10554,376577,,Flight,6,3,"5,900,000","5,900,000",294567,692831
10555,140496,,Flight,4,3,"6,000,000","6,000,000",430834,616535
10556,203220,,Flight,3,5,"9,600,000","9,600,000",695309,703533
10557,487704,,Flight,4,1,"1,700,000","1,700,000",749308,963491
10558,547987,,Flight,4,2,"2,800,000","2,800,000",507430,418842
10559,575678,,Flight,3,5,"9,500,000","9,500,000",289494,259645
10560,250378,,Flight,4,5,"4,100,000","4,100,000",294565,642921
10561,455335,,Flight,3,4,"9,100,000","9,100,000",266493,433316
10562,909433,,Flight,2,4,"2,000,000","2,000,000",845880,645468
10563,151620,,Flight,3,5,"9,900,000","9,900,000",313011,444285
10564,462839,,Flight,4,5,"7,300,000","7,300,000",166247,840829
10565,360572,,Flight,3,2,"6,300,000","6,300,000",197819,285150
10566,498771,,Flight,5,4,"1,800,000","1,800,000",500025,874063
10567,535435,,Ship,3,4,"2,300,000","2,300,000",341861,236513
10568,391031,,Ship,3,5,"5,000,000","5,000,000",503029,513578
10569,989191,,Ship,4,4,"1,300,000","1,300,000",568003,450311
10570,741233,,Ship,4,4,"1,700,000","1,700,000",158235,673697
10571,521846,,Ship,5,1,"1,800,000","1,800,000",778672,212565
10572,921636,,Ship,3,1,"7,300,000","7,300,000",578730,459654
10573,647086,,Ship,5,1,"9,900,000","9,900,000",419121,217490
10574,160190,,Ship,3,1,"3,900,000","3,900,000",835716,180061
10575,437317,,Ship,3,2,"3,700,000","3,700,000",577244,431683
10576,600386,,Ship,4,3,"4,900,000","4,900,000",147318,121283
10577,971156,,Ship,3,5,"2,300,000","2,300,000",543736,464743
10578,750933,,Ship,6,3,"5,600,000","5,600,000",985458,526113
10579,937749,,Ship,4,4,"3,800,000","3,800,000",309661,366585
10580,155025,,Ship,5,2,"2,100,000","2,100,000",594651,234141
10581,614690,,Ship,3,1,"2,100,000","2,100,000",876918,886309
10582,672441,,Ship,4,2,"4,000,000","4,000,000",443088,583858
10583,698836,,Ship,4,3,"3,300,000","3,300,000",919510,172068
10584,197567,,Ship,3,2,"2,800,000","2,800,000",522266,141694
10585,227412,,Ship,5,5,"8,000,000","8,000,000",636335,663128
10586,530413,,Ship,4,4,"9,700,000","9,700,000",511725,943482
10587,402142,,Ship,4,2,"6,700,000","6,700,000",509338,817598
10588,702124,,Ship,3,5,"1,500,000","1,500,000",120875,446164
10589,759825,,Ship,4,1,"1,100,000","1,100,000",137514,155541
10590,131201,,Ship,3,2,"4,200,000","4,200,000",153064,979270
10591,588226,,Ship,4,5,"2,700,000","2,700,000",332041,106107
10592,534924,,Ship,4,2,"2,400,000","2,400,000",756230,177358
10593,863006,,Ship,5,5,"5,500,000","5,500,000",337313,153659
10594,277530,,Ship,2,5,"2,000,000","2,000,000",534436,637832
10595,288473,,Ship,3,2,"4,700,000","4,700,000",663850,666711
10596,608470,,Ship,4,5,"8,900,000","8,900,000",129740,566564
10597,625622,,Ship,3,1,"2,300,000","2,300,000",182602,453508
10598,282042,,Ship,2,2,"2,600,000","2,600,000",610405,871647
10599,848382,,Ship,4,2,"3,200,000","3,200,000",646279,383967
10600,506223,,Ship,3,1,"5,900,000","5,900,000",154748,690981
10601,918058,,Ship,5,1,"8,100,000","8,100,000",381327,110711
10602,192220,,Ship,3,3,"3,800,000","3,800,000",930488,217071
10603,266067,,Ship,5,2,"6,000,000","6,000,000",672125,129922
10604,333121,,Ship,6,4,"1,600,000","1,600,000",707975,418724
10605,790622,,Ship,4,2,"3,900,000","3,900,000",792827,603630
10606,735374,,Ship,5,2,"8,500,000","8,500,000",903131,395025
10607,443299,,Ship,4,4,"4,500,000","4,500,000",226907,841085
10608,517378,,Ship,4,3,"4,100,000","4,100,000",424256,598634
10609,435235,,Ship,3,1,"1,100,000","1,100,000",552576,840900
10610,290160,,Ship,4,4,"4,000,000","4,000,000",583574,334379
10611,588492,,Ship,3,1,"7,500,000","7,500,000",978567,570329
10612,862307,,Ship,5,3,"1,700,000","1,700,000",581340,496461
10613,148545,,Ship,5,2,"8,900,000","8,900,000",456122,162883
10614,739151,,Ship,3,3,"6,700,000","6,700,000",706469,318150
10615,153352,,Ship,3,5,"7,200,000","7,200,000",185435,225518
10616,607985,,Ship,3,2,"8,400,000","8,400,000",159348,248943
10617,180291,,Ship,4,2,"7,100,000","7,100,000",580363,317356
10618,253973,,Ship,3,4,"2,700,000","2,700,000",832722,668033
10619,446546,,Ship,6,3,"2,100,000","2,100,000",868251,312913
10620,469549,,Ship,4,1,"9,800,000","9,800,000",107903,429658
10621,345078,,Ship,4,3,"1,600,000","1,600,000",903053,509997
10622,579539,,Ship,4,1,"1,100,000","1,100,000",944487,922830
10623,185664,,Ship,5,5,"1,600,000","1,600,000",408849,635968
10624,744240,,Ship,5,5,"5,300,000","5,300,000",354841,931477
10625,729893,,Ship,4,1,"8,100,000","8,100,000",290120,907834
10626,713261,,Ship,3,2,"4,200,000","4,200,000",363863,817783
10627,582259,,Ship,5,4,"8,700,000","8,700,000",912580,168074
10628,698258,,Ship,3,5,"7,300,000","7,300,000",163594,465657
10629,207588,,Ship,3,3,"6,300,000","6,300,000",164562,530557
10630,484225,,Ship,4,5,"2,400,000","2,400,000",548729,155921
10631,648086,,Ship,3,2,"6,900,000","6,900,000",199263,352341
10632,406147,,Ship,4,2,"8,100,000","8,100,000",189229,464075
10633,447681,,Ship,2,3,"6,200,000","6,200,000",108006,822654
10634,151312,,Ship,5,1,"2,500,000","2,500,000",592121,364987
10635,214721,,Ship,3,1,"3,900,000","3,900,000",652134,571890
10636,603098,,Ship,4,2,"6,000,000","6,000,000",355840,632031
10637,161415,,Ship,5,5,"6,700,000","6,700,000",788358,732020
10638,619016,,Ship,5,4,"3,000,000","3,000,000",572684,308720
10639,147792,,Ship,4,3,"2,600,000","2,600,000",841064,833494
10640,971235,,Ship,3,3,"8,900,000","8,900,000",865429,708812
10641,633978,,Ship,3,5,"8,100,000","8,100,000",796932,849723
10642,377177,,Ship,3,4,"7,800,000","7,800,000",225506,663206
10643,667989,,Ship,5,3,"2,200,000","2,200,000",660065,311771
10644,263679,,Ship,2,4,"7,500,000","7,500,000",553952,672841
10645,181420,,Ship,2,2,"2,200,000","2,200,000",115967,132514
10646,300845,,Ship,4,3,"4,100,000","4,100,000",227418,335524
10647,667510,,Ship,3,2,"2,700,000","2,700,000",165634,371447
10648,257985,,Ship,3,3,"6,300,000","6,300,000",831799,498908
10649,255619,,Ship,3,3,"9,100,000","9,100,000",964015,369361
10650,991998,,Ship,4,5,"7,800,000","7,800,000",143157,964226
10651,383636,,Ship,4,4,"2,600,000","2,600,000",852869,871133
10652,649282,,Ship,3,4,"3,800,000","3,800,000",175056,100687
10653,429312,,Ship,3,2,"7,100,000","7,100,000",180668,410404
10654,932072,,Ship,2,2,"4,500,000","4,500,000",402488,682749
10655,829100,,Ship,5,1,"5,700,000","5,700,000",446310,583319
10656,492102,,Ship,4,4,"1,800,000","1,800,000",916945,386349
10657,361360,,Ship,2,5,"5,400,000","5,400,000",940674,110508
10658,132824,,Ship,4,5,"2,100,000","2,100,000",553909,177667
10659,306002,,Ship,5,4,"5,000,000","5,000,000",137886,189157
10660,740443,,Road,4,4,"4,900,000","4,900,000",128918,667190
10661,938900,,Road,5,1,"5,400,000","5,400,000",265133,605083
10662,497052,,Road,5,1,"8,000,000","8,000,000",530243,881414
10663,557037,,Road,5,2,"2,500,000","2,500,000",157462,688604
10664,877187,,Road,5,4,"3,000,000","3,000,000",281256,992486
10665,886509,,Road,5,2,"2,900,000","2,900,000",461476,798930
10666,391621,,Road,5,1,"9,100,000","9,100,000",658799,363579
10667,263919,,Road,4,5,"9,000,000","9,000,000",861432,463595
10668,242895,,Road,4,3,"8,200,000","8,200,000",878751,496930
10669,394697,,Road,4,4,"1,200,000","1,200,000",732548,460299
10670,473118,,Road,5,2,"5,200,000","5,200,000",203493,766484
10671,587822,,Road,5,3,"4,200,000","4,200,000",888020,799065
10672,793634,,Road,3,1,"8,300,000","8,300,000",909456,371724
10673,538008,,Road,5,2,"6,900,000","6,900,000",772164,490768
10674,186137,,Road,4,2,"9,700,000","9,700,000",842665,929734
10675,400149,,Road,3,4,"5,400,000","5,400,000",717934,215348
10676,109819,,Road,4,3,"7,100,000","7,100,000",248078,722310
10677,984004,,Road,2,4,"1,600,000","1,600,000",400547,732671
10678,808478,,Road,5,2,"2,200,000","2,200,000",986311,613841
10679,521604,,Road,3,3,"1,700,000","1,700,000",770474,963354
10680,581727,,Road,4,4,"7,800,000","7,800,000",122213,854061
10681,904656,,Road,5,3,"2,900,000","2,900,000",171272,401478
10682,940167,,Flight,5,4,"4,700,000","4,700,000",960852,598537
10683,159573,,Flight,4,2,"1,200,000","1,200,000",453092,671323
10684,491829,,Flight,3,3,"3,900,000","3,900,000",805764,844593
10685,841857,,Flight,3,5,"4,300,000","4,300,000",689629,843100
10686,246860,,Flight,3,5,"5,200,000","5,200,000",191881,883847
10687,247986,,Flight,5,4,"4,000,000","4,000,000",990301,807296
10688,342829,,Flight,2,4,"6,000,000","6,000,000",400019,305886
10689,799458,,Flight,2,2,"8,500,000","8,500,000",668968,577561
10690,657850,,Flight,4,1,"5,500,000","5,500,000",724480,802179
10691,667896,,Flight,3,3,"4,800,000","4,800,000",978898,972059
10692,302533,,Flight,3,4,"8,100,000","8,100,000",896821,986605
10693,329904,,Flight,3,4,"5,700,000","5,700,000",555054,887959
10694,536571,,Flight,4,3,"8,400,000","8,400,000",110481,958991
10695,988656,,Flight,4,3,"9,200,000","9,200,000",275077,598475
10696,187310,,Flight,3,5,"6,100,000","6,100,000",227118,710035
10697,991337,,Flight,3,1,"3,900,000","3,900,000",121879,115824
10698,835583,,Flight,2,5,"5,300,000","5,300,000",400233,296492
10699,342470,,Flight,5,4,"3,200,000","3,200,000",454686,729643
10700,366879,,Flight,4,4,"8,800,000","8,800,000",370674,226501
10701,337733,,Flight,2,5,"4,800,000","4,800,000",908446,621374
10702,902091,,Flight,4,2,"1,000,000","1,000,000",779533,489749
10703,363450,,Flight,5,5,"7,200,000","7,200,000",286586,285414
10704,667527,,Ship,4,3,"4,500,000","4,500,000",284953,367281
10705,570720,,Ship,5,1,"8,200,000","8,200,000",515777,242521
10706,156117,,Ship,5,4,"5,000,000","5,000,000",730924,660711
10707,194169,,Ship,5,4,"9,800,000","9,800,000",231356,966508
10708,156123,,Ship,5,2,"4,300,000","4,300,000",624306,475023
10709,117566,,Ship,5,1,"1,300,000","1,300,000",640776,562918
10710,149887,,Ship,5,1,"2,000,000","2,000,000",417904,499149
10711,148679,,Ship,4,2,"1,600,000","1,600,000",386568,709688
10712,376520,,Ship,4,3,"1,000,000","1,000,000",456936,813820
10713,412315,,Ship,4,2,"2,300,000","2,300,000",319873,119451
10714,775938,,Ship,5,5,"2,500,000","2,500,000",338917,520239
10715,259073,,Ship,5,4,"5,200,000","5,200,000",452202,621639
10716,412929,,Ship,5,2,"6,700,000","6,700,000",287782,994930
10717,284711,,Ship,5,2,"9,700,000","9,700,000",414968,434425
10718,326514,,Ship,4,3,"6,900,000","6,900,000",730011,995405
10719,422424,,Ship,5,2,"7,600,000","7,600,000",340428,119454
10720,278885,,Ship,5,5,"6,300,000","6,300,000",331032,961267
10721,578740,,Ship,4,3,"7,400,000","7,400,000",489363,920259
10722,778374,,Ship,5,1,"1,600,000","1,600,000",980586,814465
10723,814047,,Ship,4,1,"9,400,000","9,400,000",145601,958018
10724,135619,,Ship,5,5,"6,800,000","6,800,000",904791,243625
10725,466574,,Ship,4,2,"1,500,000","1,500,000",814128,757757
10726,927059,,Ship,5,5,"8,500,000","8,500,000",993148,300671
